lsoa_code,IMDScore
E01001569,10.386
E01001570,17.923
E01001571,17.934
E01001572,15.488
E01001573,15.713
E01001574,39.32
E01001575,47.53
E01001576,39.498
E01001577,33.562
E01001578,26.804
E01001579,37.671
E01001580,10.762
E01001581,20.417
E01001582,23.276
E01001583,13.467
E01001584,8.831
E01001585,12.942
E01001586,24.143
E01001587,12.083
E01001588,36.01
E01001589,27.748
E01001590,18.27
E01001591,31.725
E01001592,14.689
E01001593,11.428
E01001594,36.347
E01001595,23.247
E01001596,9.357
E01001597,15.157
E01001598,14.161
E01001599,17.402
E01001600,13.508
E01001601,10.965
E01001602,32.404
E01001603,36.698
E01001604,13.453
E01001605,7.194
E01001606,6.397
E01001607,17.855
E01001608,14.25
E01001609,21.984
E01001610,12.889
E01001611,18.934
E01001613,20.04
E01001614,8.565
E01001615,20.234
E01001617,8.775
E01001618,23.606
E01001619,14.743
E01001620,31.693
E01001621,31.869
E01001623,24.743
E01001624,25.331
E01001625,40.633
E01001629,30.377
E01001633,34.156
E01001634,41.733
E01001635,23.232
E01001636,25.682
E01001637,27.056
E01001638,28.086
E01001640,30.555
E01001641,16.332
E01001642,11.497
E01001644,17.25
E01001645,27.85
E01001646,25.032
E01001647,21.637
E01001648,19.236
E01001649,35.196
E01001650,31.966
E01001651,43.603
E01001652,17.489
E01001653,40.929
E01001654,39.916
E01001655,42.546
E01001656,18.273
E01001657,11.265
E01001658,18.198
E01001659,20.724
E01001660,33.571
E01001661,35.08
E01001662,22.073
E01001664,21.316
E01001665,17.153
E01001666,25.344
E01001667,42.578
E01001668,26.89
E01001669,27.835
E01001671,22.947
E01001672,27.142
E01001673,35.883
E01001674,22.128
E01001675,28.69
E01001676,28.338
E01001677,19.733
E01001678,14.09
E01001679,13.493
E01001680,8.857
E01001681,18.3
E01001682,18.224
E01001683,22.811
E01001684,24.72
E01001685,17.339
E01001686,20.534
E01001687,35.651
E01001688,26.616
E01001690,29.707
E01001692,30.003
E01001693,33.676
E01001694,23.21
E01001695,36.783
E01001696,36.797
E01001697,33.943
E01001698,29.548
E01001699,24.705
E01001700,31.145
E01001701,29.43
E01001702,37.853
E01001703,31.821
E01001704,23.517
E01001705,32.594
E01001706,39.488
E01001708,20.619
E01001709,37.34
E01001710,33.511
E01001711,27.849
E01001712,31.332
E01001713,37.076
E01001714,44.248
E01001715,28.349
E01001716,37.112
E01001717,27.475
E01001718,20.149
E01001719,35.72
E01001720,19.773
E01001722,31.702
E01001723,22.842
E01001724,25.324
E01001725,26.575
E01001726,32.84
E01001727,22.608
E01001728,30.577
E01001729,42.01
E01001730,45.752
E01001731,31.157
E01001732,39.137
E01001733,32.404
E01001734,36.255
E01001735,35.185
E01001736,21.541
E01001737,24.573
E01001738,22.939
E01001739,25.798
E01001740,43.901
E01001741,17.772
E01001742,28.995
E01001744,32.017
E01001745,36.826
E01001746,35.266
E01001747,31.063
E01001748,32.844
E01001749,31.098
E01001750,36.039
E01001751,18.737
E01001752,26.838
E01001753,35.92
E01001754,31.459
E01001755,40.073
E01001756,23.435
E01001757,31.873
E01001758,38.882
E01001759,28.934
E01001760,39.233
E01001761,47.161
E01001762,27.09
E01001763,22.12
E01001764,28.73
E01001765,43.409
E01001767,33.95
E01001768,24.277
E01001769,26.759
E01001770,34.261
E01001772,41.78
E01001773,38.205
E01001774,28.204
E01001775,39.266
E01001776,45.938
E01001777,34.27
E01001779,30.639
E01001780,37.728
E01001781,44.66
E01001782,21.076
E01001783,38.594
E01001784,26.639
E01001785,30.74
E01001786,37.939
E01001787,43.42
E01001788,42.475
E01001789,27.673
E01001790,51.961
E01001791,32.227
E01001792,32.729
E01001793,24.873
E01001794,26.492
E01001795,31.452
E01001796,28.427
E01001798,46.437
E01001799,26.539
E01001800,39.15
E01001801,31.423
E01001802,33.522
E01001803,15.695
E01001804,26.466
E01001805,27.222
E01001806,29.992
E01001807,29.104
E01001808,30.857
E01001809,26.652
E01001811,48.58
E01001812,29.842
E01001813,48.476
E01001814,32.729
E01001815,36.758
E01001816,25.206
E01001819,27.879
E01001820,41.027
E01001821,43.173
E01001822,45.667
E01001823,28.315
E01001824,33.87
E01001825,26.92
E01001826,34.25
E01001827,36.874
E01001828,34.2
E01001829,16.477
E01001830,32.425
E01001831,29.178
E01001832,28.103
E01001833,31.832
E01001834,30.766
E01001835,21.313
E01001836,26.182
E01001837,17.083
E01001838,46.392
E01001839,38.772
E01001840,40.008
E01001841,31.696
E01001842,39.524
E01001843,32.022
E01001844,26.949
E01001845,50.985
E01001846,46.735
E01001847,56.261
E01001848,39.884
E01001849,34.104
E01001850,42.961
E01001851,13.267
E01001852,16.762
E01001853,20.791
E01001854,19.308
E01001855,18.446
E01001856,31.549
E01001857,39.967
E01001858,30.675
E01001859,20.236
E01001860,31.87
E01001861,30.192
E01001862,32.679
E01001863,18.964
E01001864,28.795
E01001865,13.639
E01001866,14.104
E01001867,13.678
E01001868,35.865
E01001869,14.292
E01001870,16.892
E01001871,12.278
E01001872,15.605
E01001873,22.705
E01001874,23.89
E01001875,33.544
E01001876,37.345
E01001877,33.33
E01001878,34.751
E01001879,22.554
E01001880,21.14
E01001881,14.937
E01001882,13.532
E01001883,23.378
E01001884,25.958
E01001885,50.627
E01001886,25.873
E01001887,23.246
E01001888,10.795
E01001889,19.908
E01001890,13.675
E01001891,11.44
E01001892,28.411
E01001893,33.791
E01001894,30.447
E01001895,19.524
E01001896,22.043
E01001897,15.457
E01001898,22.222
E01001899,43.244
E01001900,36.348
E01001901,10.834
E01001902,15.69
E01001903,25.552
E01001904,9.473
E01001905,7.147
E01001906,9.619
E01001907,11.551
E01001908,17.008
E01001909,22.51
E01001910,18.415
E01001911,34.648
E01001912,35.515
E01001913,10.792
E01001914,19.977
E01001915,12.938
E01001916,6.849
E01001917,15.582
E01001918,10.542
E01001919,8.626
E01001920,31.102
E01001921,19.082
E01001922,12.078
E01001923,17.635
E01001924,9.181
E01001925,9.021
E01001926,6.578
E01001927,9.468
E01001928,20.584
E01001929,12.281
E01001930,31.034
E01001931,18.489
E01001932,25.92
E01001933,20.872
E01001934,23.795
E01001935,16.976
E01001937,13.307
E01001938,27.478
E01001939,21.07
E01001940,34.773
E01001941,30.224
E01001942,24.159
E01001943,33.034
E01001944,43.021
E01001945,25.101
E01001946,21.955
E01001947,37.614
E01001948,14.586
E01001949,8.026
E01001950,9.705
E01001951,17.389
E01001952,15.715
E01001953,22.092
E01001954,27.358
E01001955,37.986
E01001956,27.284
E01001957,38.797
E01001958,38.666
E01001959,40.084
E01001960,18.411
E01001961,41.84
E01001962,15.503
E01001963,8.6
E01001964,14.801
E01001965,11.266
E01001966,13.306
E01001967,8.872
E01001968,11.166
E01001969,27.037
E01001970,26.984
E01001971,37.858
E01001972,26.384
E01001973,18.289
E01001974,19.494
E01001975,21.262
E01001976,37.877
E01001977,41.128
E01001978,40.391
E01001979,41.479
E01001980,28.46
E01001981,29.7
E01001982,32.02
E01001983,27.617
E01001984,19.562
E01001985,10.007
E01001986,12.447
E01001987,9.497
E01001988,16.053
E01001989,14.789
E01001990,15.635
E01001991,14.98
E01001992,7.588
E01001993,6.707
E01001994,10.117
E01001995,26.161
E01001996,9.706
E01001997,14.708
E01001998,17.544
E01001999,26.638
E01002000,18.695
E01002001,20.744
E01002002,38.664
E01002003,36.814
E01002004,18.37
E01002005,16.075
E01002006,15.629
E01002007,11.806
E01002008,9.139
E01002009,12.302
E01002010,20.128
E01002011,21.45
E01002013,12.132
E01002014,21.567
E01002015,26.278
E01002016,21.589
E01002017,23.523
E01002018,26.666
E01002019,7.683
E01002020,17.157
E01002021,10.351
E01002022,14.395
E01002023,15.478
E01002024,17.848
E01002025,7.925
E01002026,46.325
E01002027,29.949
E01002028,27.129
E01002029,36.32
E01002030,21.726
E01002031,33.197
E01002032,37.492
E01002033,38.453
E01002034,51.421
E01002036,55.03
E01002037,44.897
E01002038,46.599
E01002039,55.411
E01002040,46.352
E01002041,37.972
E01002042,18.696
E01002043,27.374
E01002044,23.921
E01002045,28.261
E01002046,31.66
E01002047,23.269
E01002048,25.213
E01002049,31.408
E01003271,8.783
E01003272,18.848
E01003273,17.073
E01003274,17.032
E01003275,30.622
E01003276,20.711
E01003277,22.253
E01003278,26.151
E01003279,16.265
E01003280,26.957
E01003281,17.245
E01003282,23.443
E01003283,11.31
E01003284,19.337
E01003285,13.687
E01003286,30.194
E01003287,12.552
E01003288,30.802
E01003290,45.854
E01003291,44.99
E01003292,20.574
E01003293,28.053
E01003295,29.292
E01003296,28.631
E01003297,29.363
E01003298,32.141
E01003299,32.981
E01002452,9.387
E01003300,33.853
E01003301,25.746
E01003302,31.65
E01003303,40.126
E01003304,35.961
E01003305,43.327
E01003307,19.336
E01003308,23.433
E01003309,32.138
E01003310,29.569
E01003311,17.357
E01003312,17.586
E01003313,35.351
E01003314,17.09
E01003315,27.35
E01003316,17.224
E01003317,28.027
E01003318,47.114
E01003319,31.239
E01003320,35.069
E01003321,32.198
E01003322,24.37
E01003323,34.133
E01003324,37.075
E01003325,36.329
E01003326,28.866
E01003327,16.422
E01003328,26.287
E01003329,19.169
E01003330,34.114
E01003331,26.871
E01003332,27.507
E01003333,24.816
E01003334,28.809
E01003335,33.691
E01003336,34.034
E01003337,33.273
E01003338,34.64
E01003339,26.452
E01003340,18.948
E01003341,20.72
E01003342,19.498
E01003343,21.817
E01003344,19.594
E01003345,16.681
E01003346,34.426
E01003347,44.725
E01003348,25.742
E01003349,33.222
E01003350,33.849
E01003351,37.163
E01003352,30.959
E01003353,21.578
E01003354,22.059
E01003355,8.667
E01003356,5.985
E01003357,27.022
E01003358,5.46
E01003359,16.015
E01003360,7.498
E01003361,9.475
E01003362,8.165
E01003363,5.943
E01003364,6.669
E01003365,6.803
E01003366,18.396
E01003367,14.43
E01003368,16.576
E01003369,12.297
E01003370,13.142
E01003371,12.515
E01003372,26.568
E01003373,33.12
E01003374,31.166
E01003375,19.139
E01003376,25.138
E01003377,31.291
E01003378,18.396
E01003379,31.137
E01002050,23.366
E01003380,5.789
E01003381,7.91
E01003382,7.547
E01003383,6.668
E01003384,8.033
E01003385,3.811
E01003386,15.919
E01003387,30.21
E01003388,25.835
E01003389,22.957
E01003390,33.578
E01003391,38.478
E01003392,17.066
E01003393,14.033
E01003394,16.083
E01003395,11.9
E01003396,12.299
E01003397,14.111
E01003398,15.226
E01003399,9.054
E01003400,6.798
E01003401,4.061
E01003402,4.692
E01003403,5.764
E01003404,8.846
E01003405,25.671
E01003406,22.95
E01003407,11.858
E01003408,11.874
E01003409,24.464
E01003410,21.572
E01003411,16.046
E01003412,22.716
E01003683,20.176
E01003413,15.38
E01003414,13.702
E01003415,19.747
E01003416,14.135
E01003417,9.198
E01003418,6.707
E01003419,11.324
E01003420,9.184
E01003421,9.848
E01003422,9.163
E01003423,5.847
E01003424,3.788
E01003425,4.046
E01003426,10.223
E01003427,14.092
E01003428,9.369
E01003429,14.234
E01003430,30.873
E01003431,29.36
E01003432,40.359
E01003433,17.62
E01003434,13.002
E01003435,17.599
E01003436,25.62
E01003437,16.002
E01003438,26.908
E01003439,27.369
E01003440,23.077
E01003441,22.89
E01003442,5.222
E01003443,4.549
E01003444,5.39
E01003445,9.449
E01003446,10.115
E01003447,24.427
E01003448,24.584
E01003449,18.476
E01003450,28.091
E01003451,12.612
E01003452,27.017
E01003453,24.369
E01003454,5.551
E01003455,10.995
E01003456,12.785
E01003457,5.546
E01003458,6.013
E01003459,16.068
E01003460,9.005
E01003461,3.716
E01003462,6.885
E01003463,4.307
E01003464,6.098
E01003465,4.686
E01003466,4.599
E01003467,7.121
E01003468,4.513
E01003469,16.013
E01003470,9.521
E01003471,8.051
E01003472,3.806
E01003473,5.269
E01003474,4.548
E01003475,17.36
E01003476,11.723
E01003477,8.595
E01003478,6.496
E01003479,30.088
E01003480,24.019
E01003481,28.627
E01003482,27.209
E01003483,37.192
E01003484,22.723
E01003485,24.091
E01003486,47.765
E01003487,43.594
E01003488,40.69
E01003489,34.363
E01003490,31.017
E01003491,29.506
E01003492,24.941
E01003493,27.328
E01003494,21.333
E01003495,17.983
E01003496,28.548
E01003497,33.279
E01003498,33.218
E01003499,40.608
E01003500,34.325
E01003501,36.283
E01003502,36.469
E01003503,39.386
E01003506,45.294
E01003507,33.98
E01003508,36.928
E01003509,35.443
E01003511,35.284
E01003512,35.298
E01003513,22.174
E01003514,36.673
E01003515,47.7
E01003516,39.917
E01003517,46.731
E01003518,22.636
E01003519,29.409
E01003520,26.667
E01003521,28.488
E01003522,31.365
E01003523,31.507
E01003524,28.552
E01003525,30.664
E01003526,30.073
E01003527,19.947
E01003528,30.372
E01003529,23.37
E01003530,21.945
E01003531,29.192
E01003532,25.259
E01003533,27.567
E01003534,25.169
E01003535,42.56
E01003536,29.531
E01003537,25.312
E01003538,32.047
E01003539,27.345
E01003540,38.68
E01003541,27.163
E01003542,32.819
E01003543,23.221
E01003544,28.703
E01003545,27.152
E01003546,33.531
E01003547,18.936
E01003548,22.286
E01003549,25.608
E01003550,26.959
E01003551,34.983
E01003552,29.808
E01003553,35.838
E01003554,21.902
E01003555,25.848
E01003556,42.29
E01003557,36.797
E01003558,38.255
E01003559,20.714
E01003560,28.024
E01003561,23.743
E01003562,25.879
E01003563,27.104
E01003564,27.393
E01003565,25.412
E01003566,30.414
E01003567,32.133
E01003568,24.045
E01003569,27.715
E01003570,31.336
E01003571,27.983
E01003572,27.781
E01003573,27.069
E01003574,29.332
E01003575,29.833
E01003576,38.074
E01003577,40.868
E01003578,26.188
E01003579,28.483
E01003580,32.832
E01003581,26.783
E01003582,30.905
E01003583,28.482
E01003584,29.49
E01003585,27.968
E01003586,29.95
E01003587,28.048
E01003588,29.189
E01003589,26.805
E01003590,38.34
E01003591,34.139
E01003592,34.378
E01003593,32.672
E01003594,29.213
E01003595,29.76
E01003596,25.24
E01003597,25.676
E01003598,31.237
E01003599,31.152
E01003600,34.336
E01003601,37.186
E01003602,26.11
E01003603,22.804
E01003604,35.681
E01003605,29.461
E01003606,28.551
E01003607,30.506
E01003608,23.936
E01003609,23.035
E01003611,31.396
E01003615,27.328
E01003616,29.41
E01003617,30.044
E01003618,26.797
E01003619,35.297
E01003621,23.076
E01003622,33.739
E01003623,31.385
E01003624,31.648
E01003625,28.623
E01003626,23.921
E01003627,28.43
E01003628,21.405
E01003629,26.957
E01003630,29.832
E01003631,27.243
E01003632,20.975
E01003633,39.451
E01003634,31.094
E01003635,24.619
E01003636,32.341
E01003637,21.981
E01003638,17.693
E01003639,20.275
E01003640,17.809
E01003641,14.28
E01003642,16.546
E01003643,11.343
E01003644,12.62
E01003645,19.419
E01003646,12.374
E01003647,13.468
E01003648,7.595
E01003649,9.01
E01003650,16.216
E01003651,11.315
E01003652,8.078
E01003653,14.35
E01003654,18.26
E01003655,10.104
E01003656,27.96
E01003657,12.312
E01003658,22.802
E01003659,10.666
E01003660,6.729
E01003661,18.026
E01003662,18.066
E01003663,15.078
E01003664,15.719
E01003665,11.889
E01003666,20.279
E01003668,8.929
E01003669,6.169
E01003670,9.549
E01003671,3.631
E01003672,17.186
E01003673,10.701
E01003674,8.999
E01003675,14.67
E01003676,10.273
E01003677,9.431
E01003678,9.727
E01003679,9.012
E01003680,7.709
E01003681,15.84
E01003682,8.29
E01002865,7.26
E01003684,18.413
E01002051,36.525
E01002453,11.258
E01002866,20.684
E01002867,22.328
E01002868,9.26
E01002869,19.675
E01002870,41.357
E01002871,11.335
E01002872,38.9
E01002873,19.842
E01002874,20.025
E01002875,14.928
E01002876,20.135
E01002877,41.177
E01002878,33.862
E01002879,41.706
E01002880,44.248
E01002881,40.49
E01002882,17.09
E01002883,11.744
E01002884,21.59
E01002885,19.621
E01002886,14.819
E01002887,12.569
E01002888,10.9
E01002889,8.169
E01002890,8.969
E01002891,9.515
E01002892,8.544
E01002893,21.771
E01002894,19.923
E01002895,11.214
E01002896,10.304
E01002897,15.663
E01002898,9.458
E01002899,21.45
E01002900,8.274
E01002901,16.507
E01002902,10.759
E01002903,7.616
E01002904,45.079
E01002905,44.52
E01002906,33.044
E01002907,52.561
E01002908,26.916
E01002909,29.726
E01002910,16.317
E01002911,12.544
E01002912,13.905
E01002913,18.046
E01002914,8.875
E01002915,8.064
E01002916,8.236
E01002917,4.073
E01002918,12.197
E01002919,15.611
E01002920,5.052
E01002921,15.232
E01002922,9.061
E01002923,30.061
E01002924,3.339
E01002925,11.459
E01002926,7.351
E01002927,12.635
E01002928,16.639
E01002929,8.833
E01002930,11.051
E01002931,11.45
E01002932,26.643
E01002933,15.439
E01002934,3.665
E01002935,8.24
E01002937,5.062
E01002938,4.776
E01002939,12.767
E01002940,18.071
E01002941,9.426
E01002942,10.777
E01002943,16.752
E01002944,13.363
E01002945,9.082
E01002946,8.721
E01002947,7.288
E01002948,17.875
E01002949,9.745
E01002950,17.972
E01002951,5.416
E01002952,6.26
E01002953,7.065
E01002954,12.215
E01002955,14.326
E01002956,7.327
E01002957,14.322
E01002958,6.841
E01002959,3.101
E01002960,6.07
E01002961,7.367
E01002962,12.943
E01002963,9.886
E01002964,17.289
E01002965,12.957
E01002966,9.456
E01002967,5.324
E01002968,14.52
E01002969,40.913
E01002970,21.15
E01002971,12.432
E01002972,13.608
E01002973,23.106
E01002974,13.924
E01002975,12.123
E01002976,8.143
E01002977,18.446
E01002978,7.414
E01002979,9.478
E01002980,7.43
E01002981,11.94
E01002982,13.639
E01002983,7.399
E01002984,17.185
E01002985,11.766
E01002986,12.627
E01002987,18.608
E01002988,6.657
E01002989,8.627
E01002990,7.626
E01002991,7.648
E01002992,6.631
E01002993,10.174
E01002994,7.883
E01002995,5.88
E01002996,7.571
E01002997,8.337
E01002998,14.437
E01002999,14.372
E01003000,19.425
E01003001,12.804
